created_at|text|text_truncated|source|retweet_count|favorite_count|link
Sun Jan 22 12:47:21 +0000 2017|Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|45709|213223|https://twitter.com/realdonaldtrump/status/823150055418920960
Sun Jan 22 12:35:09 +0000 2017|Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16903|127633|https://twitter.com/realdonaldtrump/status/823146987117772800
Sat Jan 21 23:54:31 +0000 2017|"RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""…"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|28001|0|https://twitter.com/realdonaldtrump/status/822955565949272065
Sat Jan 21 11:53:41 +0000 2017|A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23333|177538|https://twitter.com/realdonaldtrump/status/822774162011910144
Sat Jan 21 04:56:15 +0000 2017|THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|52454|289864|https://twitter.com/realdonaldtrump/status/822669114237943808
Fri Jan 20 18:13:48 +0000 2017|"TO ALL AMERICANS🇺🇸
https://t.co/D7Es6ie4fY"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16516|91979|https://twitter.com/realdonaldtrump/status/822507434396753921
Fri Jan 20 18:00:43 +0000 2017|So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14034|86430|https://twitter.com/realdonaldtrump/status/822504142178500608
Fri Jan 20 17:58:24 +0000 2017|It is time to remember that...https://t.co/ZKyOiOor62|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|9137|58926|https://twitter.com/realdonaldtrump/status/822503558369181697
Fri Jan 20 17:55:44 +0000 2017|"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!
#InaugurationDay #MAGA🇺🇸"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|38078|161315|https://twitter.com/realdonaldtrump/status/822502887477673984
Fri Jan 20 17:54:36 +0000 2017|We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|37448|173764|https://twitter.com/realdonaldtrump/status/822502601304526848
Fri Jan 20 17:54:00 +0000 2017|The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|34931|147980|https://twitter.com/realdonaldtrump/status/822502450007515137
Fri Jan 20 17:53:17 +0000 2017|January 20th 2017, will be remembered as the day the people became the rulers of this nation again.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|60583|218496|https://twitter.com/realdonaldtrump/status/822502270503972872
Fri Jan 20 17:52:45 +0000 2017|What truly matters is not which party controls our government, but whether our government is controlled by the people.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|42784|180341|https://twitter.com/realdonaldtrump/status/822502135233384448
Fri Jan 20 17:51:58 +0000 2017|power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|18356|91112|https://twitter.com/realdonaldtrump/status/822501939267141634
Fri Jan 20 17:51:25 +0000 2017|Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|20117|109606|https://twitter.com/realdonaldtrump/status/822501803615014918
Fri Jan 20 12:31:53 +0000 2017|It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|70499|268298|https://twitter.com/realdonaldtrump/status/822421390125043713
Fri Jan 20 04:24:33 +0000 2017|Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|20769|112783|https://twitter.com/realdonaldtrump/status/822298747421986828
Fri Jan 20 00:40:51 +0000 2017|Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together, we are going to MAKE AM… https://t.co/OSxa3BamHs|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|34189|165885|https://twitter.com/realdonaldtrump/status/822242449053614081
Thu Jan 19 20:21:36 +0000 2017|"Join me at 4pm over at the Lincoln Memorial with my family!
#Inauguration2017 https://t.co/GQeQpJOgWz"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|12296|66169|https://twitter.com/realdonaldtrump/status/822177206633955328
Thu Jan 19 20:18:32 +0000 2017|Great Concert at 4:00 P.M. today at Lincoln Memorial. Enjoy!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|8391|65365|https://twitter.com/realdonaldtrump/status/822176438627536897
Thu Jan 19 20:13:57 +0000 2017|On my way! #Inauguration2017 https://t.co/hOuMbxGnpe|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|8881|56458|https://twitter.com/realdonaldtrump/status/822175285151928320
Thu Jan 19 13:02:18 +0000 2017|the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|38801|159791|https://twitter.com/realdonaldtrump/status/822066653953458177
Thu Jan 19 13:00:13 +0000 2017|Getting ready to leave for Washington, D.C. The journey begins and I will be working and fighting very hard to make it a great journey for..|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|25630|149966|https://twitter.com/realdonaldtrump/status/822066132307808256
Thu Jan 19 12:52:22 +0000 2017|"""It wasn't Donald Trump that divided this country, this country has been divided for a long time!"" Stated today by Reverend Franklin Graham."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|27792|125122|https://twitter.com/realdonaldtrump/status/822064153426857984
Thu Jan 19 04:01:40 +0000 2017|Thank you to our amazing Wounded Warriors for their service. It was an honor to be with them tonight in D.C.… https://t.co/Qj5cpfaykD|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16319|82098|https://twitter.com/realdonaldtrump/status/821930600290521089
Thu Jan 19 04:01:40 +0000 2017|Thank you to our amazing Wounded Warriors for their service. It was an honor to be with them tonight in D.C.… https://t.co/Qj5cpfaykD|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16319|82098|https://twitter.com/realdonaldtrump/status/821930600290521089
Thu Jan 19 01:54:13 +0000 2017|Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10081|64781|https://twitter.com/realdonaldtrump/status/821898525432811520
Wed Jan 18 22:21:02 +0000 2017|Looking forward to a speedy recovery for George and Barbara Bush, both hospitalized. Thank you for your wonderful letter!|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|21137|135825|https://twitter.com/realdonaldtrump/status/821844875268255744
Wed Jan 18 17:33:25 +0000 2017|Writing my inaugural address at the Winter White House, Mar-a-Lago, three weeks ago. Looking forward to Friday.… https://t.co/J0ojOXjrga|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|21043|107427|https://twitter.com/realdonaldtrump/status/821772494864580614
Wed Jan 18 14:03:53 +0000 2017|.@TheAlabamaBand was great last night in D.C. playing for 147 Diplomats and Ambassadors from countries around the world. Thanks Alabama!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11369|65765|https://twitter.com/realdonaldtrump/status/821719763214880769
Wed Jan 18 13:06:58 +0000 2017|No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|10613|57262|https://twitter.com/realdonaldtrump/status/821705440178348033
Wed Jan 18 13:00:51 +0000 2017|"""Bayer AG has pledged to add U.S. jobs and investments after meeting with President-elect Donald Trump, the latest in a string..."" @WSJ"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11973|58120|https://twitter.com/realdonaldtrump/status/821703902940827648
Wed Jan 18 12:44:03 +0000 2017|to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11515|57751|https://twitter.com/realdonaldtrump/status/821699672687448064
Wed Jan 18 12:34:09 +0000 2017|Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed &amp; others that jobs are coming back...|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|10177|48128|https://twitter.com/realdonaldtrump/status/821697182235496450
Wed Jan 18 11:53:24 +0000 2017|Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|5656|37508|https://twitter.com/realdonaldtrump/status/821686928680583169
Tue Jan 17 19:58:10 +0000 2017|"RT @EricTrump: Thank you to @GolfDigest for this incredible feature! ""Golfer-in-Chief"" @RealDonaldTrump https://t.co/vpdY4jNbI4 https://t.c…"|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|9067|0|https://twitter.com/realdonaldtrump/status/821446536278274050
Tue Jan 17 19:36:21 +0000 2017|RT @MoskowitzEva: .@BetsyDeVos has the talent, commitment, and leadership capacity to revitalize our public schools and deliver the promise…|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|6853|0|https://twitter.com/realdonaldtrump/status/821441044097224704
Tue Jan 17 17:55:38 +0000 2017|Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|21497|103962|https://twitter.com/realdonaldtrump/status/821415698278875137
Tue Jan 17 17:36:45 +0000 2017|"""How Trump Won--And How The Media Missed It"" https://t.co/Hfab41h65X"|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|11432|42808|https://twitter.com/realdonaldtrump/status/821410947864653825
Tue Jan 17 14:52:39 +0000 2017|"""thought it would be hypocritical to attend Bush's swearing-in....he doesn't believe Bush is the true elected president."" Sound familiar! WP"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13979|64083|https://twitter.com/realdonaldtrump/status/821369651968012288
Tue Jan 17 14:46:27 +0000 2017|"John Lewis said about my inauguration, ""It will be the first one that I've missed."" WRONG (or lie)! He boycotted Bush 43 also because he..."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16238|66844|https://twitter.com/realdonaldtrump/status/821368088935432196
Tue Jan 17 14:36:26 +0000 2017|"country and with the massive cost reductions I have negotiated on military purchases and more, I believe the people are seeing ""big stuff."""|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|10418|56193|https://twitter.com/realdonaldtrump/status/821365569366671360
Tue Jan 17 14:30:19 +0000 2017|With all of the jobs I am bringing back into the U.S. (even before taking office), with all of the new auto plants coming back into our.....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11039|59037|https://twitter.com/realdonaldtrump/status/821364027506966532
Tue Jan 17 13:11:56 +0000 2017|The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|24419|106575|https://twitter.com/realdonaldtrump/status/821344302651555840
Tue Jan 17 13:05:10 +0000 2017|People are pouring into Washington in record numbers. Bikers for Trump are on their way. It will be a great Thursday, Friday and Saturday!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|24942|120572|https://twitter.com/realdonaldtrump/status/821342600322043905
Tue Jan 17 02:08:21 +0000 2017|"""@drgoodspine: @realDonaldTrump @Ivanka Trump is great, a woman with real character and class."""|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|8198|46883|https://twitter.com/realdonaldtrump/status/821177307708661761
Tue Jan 17 01:49:38 +0000 2017|At 9:00 P.M. @CNN, of all places, is doing a Special Report on my daughter, Ivanka. Considering it is CNN, can't imagine it will be great!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11518|58045|https://twitter.com/realdonaldtrump/status/821172595869577220
Tue Jan 17 01:42:18 +0000 2017|"""@levisteveholt: @realDonaldTrump I appreciate your use of Twitter to keep us informed and maintain transparency."" Very dishonest media!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|12577|61180|https://twitter.com/realdonaldtrump/status/821170750983995392
Mon Jan 16 13:54:52 +0000 2017|Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|37882|161272|https://twitter.com/realdonaldtrump/status/820992721120854016
Mon Jan 16 00:29:05 +0000 2017|much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13993|58830|https://twitter.com/realdonaldtrump/status/820789938887294977
Mon Jan 16 00:16:20 +0000 2017|".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do..."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11443|45306|https://twitter.com/realdonaldtrump/status/820786730257285120
Sun Jan 15 22:46:33 +0000 2017|.@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|18841|84689|https://twitter.com/realdonaldtrump/status/820764134857969666
Sun Jan 15 20:13:00 +0000 2017|"about that...Those Intelligence chiefs made a mistake here, &amp; when people make mistakes, they should APOLOGIZE."" Media should also apologize"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15312|70365|https://twitter.com/realdonaldtrump/status/820725491812487170
Sun Jan 15 20:04:38 +0000 2017|"Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)..."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16097|69671|https://twitter.com/realdonaldtrump/status/820723387995717632
Sun Jan 15 19:00:21 +0000 2017|For many years our country has been divided, angry and untrusting. Many say it will never change, the hatred is too deep. IT WILL CHANGE!!!!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|29518|127709|https://twitter.com/realdonaldtrump/status/820707210565132288
Sun Jan 15 14:02:41 +0000 2017|will only get higher. Car companies and others, if they want to do business in our country, have to start making things here again. WIN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15205|78237|https://twitter.com/realdonaldtrump/status/820632299037409280
Sun Jan 15 13:59:29 +0000 2017|The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation, that number..|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16136|79092|https://twitter.com/realdonaldtrump/status/820631495660408835
Sun Jan 15 01:58:57 +0000 2017|Inauguration Day is turning out to be even bigger than expected. January 20th, Washington D.C. Have fun!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|25124|121138|https://twitter.com/realdonaldtrump/status/820450166331346944
Sun Jan 15 00:22:01 +0000 2017|Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|22077|95389|https://twitter.com/realdonaldtrump/status/820425770925338624
Sat Jan 14 13:14:13 +0000 2017|"INTELLIGENCE INSIDERS NOW CLAIM THE TRUMP DOSSIER IS ""A COMPLETE FRAUD!""  @OANN"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19013|68353|https://twitter.com/realdonaldtrump/status/820257714362314753
Sat Jan 14 13:07:12 +0000 2017|mention crime infested) rather than falsely complaining about the election results. All talk, talk, talk - no action or results. Sad!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16582|76881|https://twitter.com/realdonaldtrump/status/820255947956383744
Sat Jan 14 12:50:26 +0000 2017|Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to......|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|21040|87965|https://twitter.com/realdonaldtrump/status/820251730407473153
Fri Jan 13 17:42:42 +0000 2017|A beautiful funeral today for a real NYC hero, Detective Steven McDonald. Our law enforcement community has my complete and total support.|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|21187|109378|https://twitter.com/realdonaldtrump/status/819962894616064001
Fri Jan 13 11:33:24 +0000 2017|"The ""Unaffordable"" Care Act will soon be history!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|30012|129544|https://twitter.com/realdonaldtrump/status/819869953692155904
Fri Jan 13 11:25:54 +0000 2017|have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13433|67220|https://twitter.com/realdonaldtrump/status/819868066364461058
Fri Jan 13 11:22:38 +0000 2017|What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|12740|58006|https://twitter.com/realdonaldtrump/status/819867246352801792
Fri Jan 13 11:16:54 +0000 2017|"released by ""Intelligence"" even knowing there is no proof, and never will be. My people will have a full report on hacking within 90 days!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|12252|54044|https://twitter.com/realdonaldtrump/status/819865802849587200
Fri Jan 13 11:11:13 +0000 2017|Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|12497|54555|https://twitter.com/realdonaldtrump/status/819864373988573184
Fri Jan 13 11:05:55 +0000 2017|It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17292|72473|https://twitter.com/realdonaldtrump/status/819863039902097408
Fri Jan 13 10:49:34 +0000 2017|All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16638|80929|https://twitter.com/realdonaldtrump/status/819858926455967744
Thu Jan 12 17:41:11 +0000 2017|Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|19300|85922|https://twitter.com/realdonaldtrump/status/819600124133474307
Thu Jan 12 14:22:21 +0000 2017|.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|35227|127546|https://twitter.com/realdonaldtrump/status/819550083742109696
Thu Jan 12 13:50:13 +0000 2017|Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|21466|92569|https://twitter.com/realdonaldtrump/status/819541997325316096
Thu Jan 12 12:23:45 +0000 2017|James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17150|71656|https://twitter.com/realdonaldtrump/status/819520238446411777
Thu Jan 12 04:24:52 +0000 2017|"""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!  ☀️☀️☀️Thank you President-Elect Donald Trump!!! So proud of you!!!!"" THANKS!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|9405|52217|https://twitter.com/realdonaldtrump/status/819399723924803585
Thu Jan 12 04:01:38 +0000 2017|We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|27998|117462|https://twitter.com/realdonaldtrump/status/819393877174087682
Wed Jan 11 12:48:52 +0000 2017|"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|31712|108237|https://twitter.com/realdonaldtrump/status/819164172781060096
Wed Jan 11 12:44:05 +0000 2017|"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|28574|115021|https://twitter.com/realdonaldtrump/status/819162968592183298
Wed Jan 11 12:31:31 +0000 2017|Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23701|85772|https://twitter.com/realdonaldtrump/status/819159806489591809
Wed Jan 11 12:13:40 +0000 2017|"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17568|66205|https://twitter.com/realdonaldtrump/status/819155311793700865
Wed Jan 11 02:00:11 +0000 2017|"'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews 
https://t.co/d6daCFZHNh"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|15010|45251|https://twitter.com/realdonaldtrump/status/819000924207251456
Wed Jan 11 01:35:41 +0000 2017|RT @MichaelCohen212: I have never been to Prague in my life. #fakenews https://t.co/CMil9Rha3D|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11151|0|https://twitter.com/realdonaldtrump/status/818994757569564673
Wed Jan 11 01:19:23 +0000 2017|FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|29194|93922|https://twitter.com/realdonaldtrump/status/818990655418617856
Tue Jan 10 22:30:53 +0000 2017|"'Trump Helps Lift Small Business Confidence to 12-Yr. High'
https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10498|43421|https://twitter.com/realdonaldtrump/status/818948254943604736
Tue Jan 10 20:50:31 +0000 2017|'Small business optimism soars after Trump election' https://t.co/WjBaTp824U|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11788|49614|https://twitter.com/realdonaldtrump/status/818922995980845056
Tue Jan 10 15:26:22 +0000 2017|"'U.S. Small-Business Optimism Index Surges by Most Since 1980'
https://t.co/X22x1BttdG"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11156|41989|https://twitter.com/realdonaldtrump/status/818841421364989952
Tue Jan 10 02:20:01 +0000 2017|"Thank you to all of the men and women who protect &amp; serve our communities 24/7/365! 
#LawEnforcementAppreciationDay… https://t.co/aqUbDipSgv"|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|23228|93012|https://twitter.com/realdonaldtrump/status/818643528905621504
Mon Jan 09 22:32:33 +0000 2017|An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|24967|123510|https://twitter.com/realdonaldtrump/status/818586286034485250
Mon Jan 09 14:16:34 +0000 2017|Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23372|109554|https://twitter.com/realdonaldtrump/status/818461467766824961
Mon Jan 09 14:14:10 +0000 2017|It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23296|100824|https://twitter.com/realdonaldtrump/status/818460862675558400
Mon Jan 09 11:43:26 +0000 2017|"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16024|69089|https://twitter.com/realdonaldtrump/status/818422930157830144
Mon Jan 09 11:36:02 +0000 2017|"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him......."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|21351|84133|https://twitter.com/realdonaldtrump/status/818421066859167746
Mon Jan 09 11:27:50 +0000 2017|Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|37486|123170|https://twitter.com/realdonaldtrump/status/818419002548568064
Mon Jan 09 11:17:40 +0000 2017|Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|7302|37693|https://twitter.com/realdonaldtrump/status/818416446527172608
Mon Jan 09 04:05:31 +0000 2017|Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19149|77944|https://twitter.com/realdonaldtrump/status/818307689323368448
